number;adress;;;;;;;;
3832122050;СИББ ТБ  г. Новосибирск, ул. Серебренниковская 20 Управление сопровождения и контроля операций по оплате труда Отдел расчетов с персоналом №2. Взаимодействие с внутренними и внешними (уволенными сотрудниками, сотрудниками, которые находятся в декрете) клиентами обслуживаемых банков по вопросам   выплаты пособий за счет средств ФСС..;Используется;;;;;;;Т2 Мобайл
3833193032;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 Управление сопровождения и контроля операций по оплате труда Отдел расчетов с персоналом №2. Взаимодействие с внутренними и внешними (уволенными сотрудниками, сотрудниками, которые находятся в декрете) клиентами обслуживаемых банков по вопросам   выплаты пособий за счет средств ФСС..;Используется;;;;;;;ТТК
3833192306;СИББ МСЦ  г. Новосибирск, пр. Димитрова, 2 ;Удален;;;;;;;Зап-СибТранстелеком
3833193084;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;ТТК
3833192405;СИББ МСЦ  г. Новосибирск, пр. Димитрова, 2 ;Удален;;;;;;;Зап-СибТранстелеком
3833193008;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;ТТК
3833193097;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;ТТК
3833193099;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;ТТК
3833193077;СИББ МСЦ  г. Новосибирск, пр-т Димитрова, 2 ;Удален;;;;;;;ТТК
3833192770;СИББ МСЦ  г. Новосибирск, пр. Димитрова, 2 ;Удален;;;;;;;Зап-СибТранстелеком
3832698402;СИББ 8047  Г.Новосибирск, Красный пр. 46 (301) ;Удален;;;;;;;Ростелеком
4212918104;"ДВБ  Управление организационно кадровой экспертизы и вознаграждения
Отдел кадровой экспертизы г.Хабаровск, ул.Гамарника 12 Подразделение взаимодействует как с внутренними так и со внешними клиентами по вопросам кадровой экспертизы, отчетности, функционала HR";Используется;;;;;;;ТТК
4212918113;"ДВБ  Управление организационно кадровой экспертизы и вознаграждения
Отдел вознаграждения г.Хабаровск, ул.Гамарника 12 Подразделение взаимодействует как с внутренними так и со внешними клиентами по вопросам вознаграждения, расчета премии, функционала HR.";Используется;;;;;;;ТТК
4212918112;"ДВБ  Управление организационно кадровой экспертизы и вознаграждения
Сектор корпоративных льгот г.Хабаровск, ул.Гамарника 12 Подразделение взаимодействует как с внутренними так и со внешними клиентами-провайдерами услуг ДМС, КПП по вопросам ДМС, Корпоративной пенсионной программы, поставщиками услуг корп.мероприятий, а так же в рамках функционала HR";Используется;;;;;;;ТТК
4212918111;ДВБ  ПЦП HR администрирования, УРМ г.Хабаровск, ул.Гамарника 12 Подразделение взаимодействует как с внутренними так и со внешними клиентами по вопросам организационно- кадрового администрирования, оформления трудоустройства сотрудников, отчетности, функционала HR;Используется;;;;;;;ТТК
3472799468;УБ Республика Башкортостан Сектор вознаграждения и корпоративных льгот Уфа , ул.  РИХАРДА ЗОРГЕ,5 ;Удален;;;;;;;Башинформсвязь
3472799465;УБ Республика Башкортостан Сектор вознаграждения и корпоративных льгот Уфа , ул.  РИХАРДА ЗОРГЕ,5 ;Удален;;;;;;;Башинформсвязь
3472796896;УБ Республика Башкортостан Сектор вознаграждения и корпоративных льгот Уфа , ул.  РИХАРДА ЗОРГЕ,5 ;Удален;;;;;;;Башинформсвязь
3472796832;УБ Республика Башкортостан Сектор вознаграждения и корпоративных льгот Уфа , ул.  РИХАРДА ЗОРГЕ,5 ;Удален;;;;;;;Башинформсвязь
4212911743;ДВБ  Центр развития талантов (на правах управления) г. Хабаровск, ул. Гамарника 12, каб 707 Необходимость данного номера городского телефона обусловлена тем, что он является единственной связью с внешними кандидатами на весь сектор подбора и адаптации ЦРТ;Используется;;;;;;;ТТК
4212597035;ДВБ  Центр развития талантов (на правах управления) г. Хабаровск, ул. Гамарника 12, каб 701 ;Удален;;;;;;;Ростелеком
4212794026;ДВБ  Центр развития талантов (на правах управления) г. Хабаровск, ул. Гамарника 12, каб 701 ;Удален;;;;;;;Оранж Бизнес Сервисез
8632878672;ЮЗБ Ростовский ГОСБ (5221) РГОСБ № 5221 Сектор подбора и карьерного развития управления по работе с персоналом г. Ростов-на-Дону. ул. Текучева, 139/94. ;Удален;;;;;;;Ростелеком
4212305156;ДВБ  Учебный центр ЦРТ г. Хабаровск г. Хабаровск, ул. Ленина 72а ;Удален;;;;;;;Ростелеком
4212305587;ДВБ  Учебный центр ЦРТ г. Хабаровск г. Хабаровск, ул. Ленина 72а Взаимодействие с внешними провайдеарми обучения, федеральными и городскими органами управления и контроля в части организации обучения согласно законодательства РФ, взаимодействие с сотрудниками сбербанка на удаленных территориях, где нет внутренней связи ;Используется;;;;;;;Ростелеком
4132690448;ДВБ  Сектор обучения бизнес -навыками г. Магадан г. Магадан, ул. Пушкина 11/11 ;Удален;;;;;;;Ростелеком
4232648317;ДВБ  Сектор обучения бизнес -навыками г. Владивосток г. Владивосток, о. Русский Взаимодействие с внешними провайдеарми обучения, федеральными и городскими органами управления и контроля в части организации обучения согласно законодательства РФ, взаимодействие с сотрудниками сбербанка на удаленных территориях, где нет внутренней связи ;Используется;;;;;;;Ростелеком
